company,stand,overview,address,website,detail_url
MANDARINE ACADEMY,H50,"Nouvelles
Depuis
2008
, Mandarine Academy aide les entreprises et organisations à
transformer l’usage
des technologies au quotidien — pas seulement à “former à l’outil”, mais à
ancrer des pratiques durables
. Cette approche repose sur un triptyque :
contenus actionnables
,
plateforme de formation
et
accompagnement d’adoption
.
Une expertise mesurable
Mandarine Academy revendique aujourd’hui :
+15 ans d’expérience
dans l’adoption des usages numériques
+4 000 clients accompagnés
(grands comptes, PME, collectivités, secteur public)
+1,5 million d’utilisateurs formés
en France et à l’international
Un socle de contenus en
multilingue
, et un
assistant IA disponible 24/7
sur l’écosystème plateforme
Pour aller plus loin ...
Nos offres :
Mandarine Adoption
(plateforme + contenus + accompagnement, méthode M.A.N.D.A pour ancrer les usages et maximiser le ROI)
Mandarine LMS
(LMS personnalisable, déploiement rapide, parcours, blended learning, suivi avec CSM)
Mandarine AI / AI Tutor
(assistant 24/7 : réponses, recommandations, autonomie)
Mandarine Catalog
(catalogues e-learning prêts à l’emploi : M365, IA, cyber, RSE…)
Mandarine for Teams
(formation directement dans Teams avec chatbot et reporting)
Mandarine Planner
(gestion/planification automatisée)
Nos catalogues:
Microsoft 365
-
IA générative
-
Cybersécurité
-
Soft Skills
-
Numérique responsable
Envie d'en savoir plus, booker une démo avec l'un de nos experts !
Je veux une démo !","1 B RUE DE VERSAILLES
VILLENEUVE D'ASCQ
NORD
59650
France",https://www.mandarine.academy,https://www.learningtechnologiesfrance.com/exposants/mandarine-academy
MENDO,H91,"Solution intégrée et gamifiée qui accompagne chaque utilisateur dans les IA génératives (ChatGPT, MS Copilot, Gemini, etc.) pour lui permettre d’adopter des cas d’usage métier.","14 RUE CHAPTAL
LEVALLOIS PERRET
HAUTS-DE-SEINE
92300
France",http://www.mendo.cloud,https://www.learningtechnologiesfrance.com/exposants/mendo
MEREOS,K113,"Adresse
1 rue de Stockholm
Paris
PARIS
75008
France
Site Internet
http://www.mereos.eu
Contactez-nous
Nom de famille *","1 rue de Stockholm
Paris
PARIS
75008
France",http://www.mereos.eu,https://www.learningtechnologiesfrance.com/exposants/mereos
MISTER IA,H71,"Mister IA - Leader français de la formation et du conseil en IA
Fondée en 2023,
Mister IA
est aujourd’hui le
leader français de la formation et du conseil en IA
.
Notre mission : aider vos collaborateurs à tirer pleinement parti de la révolution IA pour
intégrer sereinement ces outils dans leur quotidien professionnel
et
gagner plusieurs heures chaque semaine.
Trois gains majeurs : productivité, qualité et confort de travail en se délestant des tâches répétitives afin de se concentrer sur les missions à forte valeur ajoutée.
Notre accompagnement repose sur une
double expertise complémentaire
:
Formation opérationnelle :
des programmes de formation personnalisés et axés sur la pratique de l'IA sur des cas d’usage métiers réels. Nous accompagnons tous les profils, des collaborateurs aux dirigeants, pour maîtriser ChatGPT, Copilot, Claude et les autres outils d’IA dans leur quotidien professionnel.
Conseil stratégique :
une compréhension approfondie de vos métiers pour identifier les leviers d’impact de l’IA, formuler des recommandations concrètes et vous guider sur la durée dans la conduite du changement, la structuration des usages et la gestion de vos licences.
En deux ans, Mister IA a
accompagné plus de 750 entreprises et
formé plus de 20 000 professionnels
grâce à son équipe de plus de
100 experts IA
, dont 60 formateurs et 20 consultants.
N'attendez plus : préparez-vous pour la révolution IA.","128 RUE LA BOETIE
PARIS
ILE DE FRANCE
75008
France",http://mister-ia.com,https://www.learningtechnologiesfrance.com/exposants/mister-ia
MIZOU AI,N51,"Mizou est une plateforme de simulations conversationnelles qui transforme vos contenus de formation (slides, scripts, procédures, cas terrain) en mises en situation réalistes, en texte, en voix, ou avec avatar. Les apprenants s’entraînent comme en conditions réelles face à des clients, collègues ou managers virtuels, adaptés à vos métiers et à vos standards.
Chaque session génère un feedback instantané et une évaluation structurée (scorecard) pour mesurer la progression sur les compétences clés : communication, argumentation, découverte des besoins, gestion des objections, conformité, posture, etc. Les managers et équipes L&D gardent la visibilité sur les résultats, identifient les points faibles récurrents, et peuvent déployer des parcours de pratique ciblés à grande échelle.
Mizou aide les entreprises à accélérer la montée en compétences, réduire le temps d’onboarding, et rendre la pratique régulière simple, engageante et mesurable. Idéal pour la vente, le support client, l’accueil, la formation terrain, et toutes les situations où la performance dépend de l’échange humain.","4 Avenue Laurent Cély
Asnières-sur-Seine
HAUTS-DE-SEINE
92600
France",https://mizou.ai,https://www.learningtechnologiesfrance.com/exposants/mizou-ai
MOBITEACH,K105,"Réinventez la création et l’animation de vos formations
Avec la solution de formation MOBITEACH, dynamisez vos animations en salle et/ou à distance et réveillez la modalité synchrone de vos dispositifs d’apprentissage.","1 RUE DES PINS
GRENOBLE
ISERE
38100
France",http://www.mobiteach.fr,https://www.learningtechnologiesfrance.com/exposants/mobiteach
MOBYLEIS (BY LYSEIS PARTNER),J112,"Mobyléis® est la solution 100% digitale qui facilite pour les OF / CFA, la gestion des projets de mobilité internationale pour les apprenants.","80 ALLEE ALAN TURING
CLERMONT-FERRAND
63000
France",http://www.lyseis-partner.fr,https://www.learningtechnologiesfrance.com/exposants/mobyleis-by-lyseis-partner
MOOCit,N65,"MOOCit LMS
MOOCit est une
plateforme LMS 100 % française
qui facilite la création, l’hébergement et l’animation de formations en ligne pour les entreprises, universités, associations ou organismes de formation.
MOOCit mise sur la simplicité d’usage, l’hébergement sécurisé en France (infrastructure ISO 27001, conformité RGPD) et un support réactif. Avec une tarification adaptée (tarif par apprenant actif) et une interface intuitive, MOOCit permet à plus de 300 clients d’accélérer le passage à la formation digitale sans les contraintes techniques et financières d’un LMS traditionnel.
Scormstack.io
Scormstack est l'outil auteur visuel et rapide pour les créateurs qui veulent un contrôle total sans le prix élevé. Créez librement, collaborez et exportez vos
packages SCORM
conformes aux standards. Une
alternative crédible à Rise 360
pour créer des modules ""beau et intelligent et responsive ""sans payer une suite complète.","ORLEANS
LOIRET
45000
France",https://www.moocit.com,https://www.learningtechnologiesfrance.com/exposants/moocit
MOS MINDONSITE,P55,"Nouvelles
MOS - MindOnSite est un éditeur de solutions de
formation digitale basé à Lausanne (Suisse) et fondé en 2001. Les solutions LMS, LXP,
TMS et application mobile développées par MOS permettent aux entreprises de
former, informer, évaluer et certifier tout leur écosystème : clients,
collaborateurs, partenaires, réseaux de distribution, etc. La personnalisation
graphique et fonctionnelle des interfaces permet de créer des portails de
formation en ligne qui matchent à 100% avec l'identité visuelle de
l'organisation et les différents besoins des apprenants. De l'onboarding à
l'évaluation des compétences en passant par la formation des réseaux de
distribution, les solutions évolutives et personnalisable de MOS s'adaptent à
tous les besoins et environnements de formation.","Avenue de la Gare 10
Lausanne
1003
Switzerland",http://www.mindonsite.com,https://www.learningtechnologiesfrance.com/exposants/mos-mindonsite
MUCHBETTER.AI,F82,"La plateforme leader d’entraînement commercial par l’IA.
muchbetter.ai permet aux équipes de s’entraîner sur des situations réelles grâce à des
simulations avec des clients IA
, tandis qu’un
coach IA
fournit un feedback instantané et structuré pour accélérer la montée en compétence.
Côté management, la solution apporte
visibilité et pilotage
: progression mesurable des compétences, coaching homogène à grande échelle, et tableaux de bord pour suivre l’adoption, la performance et le ROI des équipes.
Retrouvez-nous sur notre stand F82
ou contactez-nous :
renaud.gravelle@muchbetter.ai
.","231 rue Saint-Honoré
Paris
Paris
75001
France",http://muchbetter.ai,https://www.learningtechnologiesfrance.com/exposants/muchbetterai
MY GREEN TRAINING BOX,H105,My Green Training Box est une agence de création et de diffusion de formations numériques sur le développement durable réalisées dans une démarche d'éco-conception.,"152 chemin de Chambert
Grenade
HAUTE-GARONNE
31330
France",https://mytrainingbox.com,https://www.learningtechnologiesfrance.com/exposants/my-green-training-box
MY HAPPY LEARNING - AKOR CONSULTING,L61,"My Happy Learning by Akor Consulting : L'unique solution de digital learning qui offre un parcours apprenant engageant et complet. Une véritable solution clé en main pour toujours plus de simplicité utilisateur et sans engagement ! 🌟

📚 Adopter la solution complète My Happy Learning c’est … 

- Bénéficier d’une plateforme LXP mise en place par une équipe comprenant des pédagogues, des ingénieurs, des UX designers, des data scientists et des neuroscientifiques. 🤝

- Accéder à des contenus pédagogiques élaborés avec des ressources documentaires, comprenant 35 collections (e-learning,podcasts et vidéo-learnings ) autour de 9 thématiques, dont : le management, la relation client, la vente et la négociation, le développement personnel et la RSE. 🍃

- Bénéficier d'un outil d'adaptive learning pour une personnalisation du contenu selon le niveau et les besoins de chaque apprenant, optimisant ainsi l'acquisition des compétences clés. 🤓

- Garantir l'animation et la gestion de votre communauté d'apprenants grâce à une équipe de formateurs spécialisés favorisant leur engagement.💬

- Obtenir un suivi en temps réel du ROI de vos formations et la dématérialisation de vos outils de gestion de la formation pour plus de fiabilité et d'efficacité. 📊

- Des univers dédiés : My Happy Management, My Happy Planet et My Happy Coaching. ✨","2 BIS RUE DE L'ABREUVOIR
BOULOGNE BILLANCOURT
HAUTS-DE-SEINE
92100
France",http://www.akorconsulting.com,https://www.learningtechnologiesfrance.com/exposants/my-happy-learning-akor-consulting
MY-SERIOUS-GAME,G70,"Nouvelles
My-Serious-Game crée des parcours de formation numérique sur-mesure, haut de gamme et clé en main (serious games, blended learning, réalité virtuelle et augmentée, applications mobiles, digital learning, simulations 3D, vidéos interactives...) avec un réel accompagnement du client et une méthodologie d'ingénierie de formation digitale certifiée par l'AFNOR. Découvrez-nous en vidéo : https://www.youtube.com/watch?v=ghzDPCDw63Y","1 RUE GAMBETTA
TOURS
INDRE-ET-LOIRE
37000
France",https://www.my-serious-game.com/,https://www.learningtechnologiesfrance.com/exposants/my-serious-game
